10	1474	2.3693232386527145
10	372	3.395787852071016
10	1510	3.0
10	1091	2.4842816961102
10	1488	3.0038519504742824
10	130	2.2664786549538394
10	661	4.253543321784598
10	1030	1.9781848028324855
10	954	3.231139832985818
10	169	4.588151906308833
10	272	4.163637367392854
10	1253	2.028753945005675
10	115	3.7764146738727162
10	331	3.620408941021418
10	266	2.8675734170244427
10	1207	2.7901622382169173
10	846	2.752895656188137
10	1432	1.0
10	37	1.8358787919085093
10	1386	3.8251938540161863
10	1160	3.286723612639888
10	970	3.425774990306527
10	798	2.2137408602264865
10	42	4.068629754694014
10	1012	3.4295869172561817
10	320	3.7190796787346088
10	509	4.139321544595573
10	1615	2.4770323243078884
10	1354	0
10	478	4.173438266871235
10	683	2.2635015959719595
10	646	3.820985590635341
10	647	4.1442159546056905
10	50	4.858815250165781
10	46	3.393353001549451
10	1319	1.9969617294858861
10	1228	2.2517862005166034
10	1191	5.0
10	1219	2.8534607951734654
10	1299	3.550285358859294
10	1243	4.0
10	1220	3.3449074116678568
10	276	3.4643375544485435
10	483	4.5972000064000484
10	649	3.502066505667494
10	1188	2.3347144504519055
10	533	3.4129204703621654
10	26	3.373702665044787
10	735	3.703297607774737
10	1629	4.349727969504027
10	1644	1.0
10	1240	3.6841521537082946
10	598	2.890097481156176
10	494	3.946896032631256
10	449	2.7111135930456784
10	723	2.61961964279239
10	722	2.7919356724926936
10	1680	2.0
10	1407	2.0695011647143993
10	664	3.4689579883143575
10	618	3.60184157478837
10	551	2.1035245146847252
10	897	1.8763599109373024
10	1438	1.1714205259873687
10	1462	3.2107550267940077
10	1564	1.0
10	628	3.3132400922115806
10	898	3.0581601167775863
10	1021	3.792953483886823
10	1539	1.7149223349976426
10	806	3.2004505473811884
10	480	4.5248701612797655
10	484	4.419756715206616
10	841	2.8734472982516888
10	11	3.990135779128228
10	942	3.195308750194346
10	420	3.6060192361781125
10	21	2.5801477275270845
10	101	3.3208100661375415
10	720	2.9419856361955508
10	1481	2.387398212903058
10	338	2.8106308212656392
10	1064	4.255835654881956
10	1400	2.5241292168095337
10	1295	2.6218658435783815
10	1594	4.111994854423583
10	398	1.9208473729268698
10	1152	3.3613976638541
10	151	3.643254721940669
10	1189	4.999999999999999
10	73	3.4670252893036686
10	146	2.527909046428961
10	435	4.073927126406417
10	226	2.9922951926506633
10	94	2.7172108020200083
10	1316	1.0
10	311	3.639160510759222
10	406	2.495676854675957
10	1440	2.944593099183041
10	325	2.673427950238429
10	1165	1.7192084152357352
10	350	2.583120447686943
10	278	3.3955924204727115
10	358	3.0053999023013094
10	109	3.7136828566283895
10	757	1.9122890848531096
10	576	2.9093471118566128
10	1090	2.461433768624149
10	976	1.592292017601411
10	739	3.0797318788156893
10	629	3.2297472269910124
10	1653	5.0
10	718	3.4886274373310786
10	355	3.0623012076063665
10	640	3.143712354523332
10	1638	3.0
10	620	2.9695944220636603
10	921	3.756228212967294
10	1470	2.699772429450212
10	282	3.626033440455514
10	1085	4.221922398289343
10	191	4.280708949746883
10	31	3.9071220305491936
10	1370	3.0
10	401	2.8442119033491795
10	9	3.3129330348902846
10	281	2.9360382770735742
10	1153	3.40763296096168
10	630	3.209472282756249
10	502	3.681363575892226
10	553	3.008719107608244
10	1676	2.0
10	364	2.7947348175438242
10	389	3.6552395127034805
10	495	3.535958298070407
10	903	3.47255187132537
10	474	4.294666383799546
10	153	3.6548761416821796
10	1184	2.4882730990793234
10	138	2.620838544814542
10	946	3.1649606154654597
10	886	3.2673189915611744
10	988	2.4555147141425913
10	1010	3.238023074656742
10	963	4.2231621584842625
10	1642	4.557749935697025
10	1534	1.0
10	596	3.113309171829053
10	20	3.4148026116629553
10	525	4.092462468081001
10	473	3.290981168880056
10	416	3.4251702530542003
10	966	3.943456499507529
10	1002	2.463123033154511
10	1532	2.0
10	1623	4.0
10	993	3.6253848282137127
10	778	3.460773378043467
10	848	3.476824927684814
10	552	2.8092966599981213
10	795	2.3340305748267096
10	1501	3.6747938520130896
10	144	4.121597504514415
10	1383	2.0861857112101023
10	572	3.134253411287144
10	1362	3.0
10	114	4.532246102474459
10	1069	2.714015249074026
10	183	4.204668300927236
10	807	2.499767011200366
10	1155	4.423358328297284
10	524	4.172514999444207
10	940	2.0677193589223943
10	253	4.178389066800839
10	417	2.9087498682243456
10	1324	2.826395734650308
10	1092	2.1337764386841784
10	648	3.995692960607109
10	932	2.8764160678809025
10	1291	2.4638288771409824
10	430	3.8260863698350684
10	1171	2.7378632992960745
10	1270	2.553381523376245
10	896	4.344559882562403
10	264	2.9668868609702153
10	969	4.042218596236102
10	1206	2.413765327832702
10	1175	1.0
10	1241	0
10	1598	2.6549738894118096
10	944	2.935262212814254
10	1666	0
