425	172	4.375429596077607
425	313	3.944294946183208
425	322	2.652232663333982
425	250	3.5808207897821807
425	259	2.8341133410436985
425	759	2.1627492264955976
425	429	3.7663309482511664
425	323	2.4256729308926204
425	56	4.277364376855099
425	39	3.14441107744993
425	281	3.11870769175944
425	185	4.0523549628213615
425	424	1.2656754953718394
425	83	4.183894834951975
425	475	4.224064092207926
425	1314	1.4056933730930656
425	227	3.063506249549055
425	210	4.011117441548399
425	273	3.798665306842314
425	318	4.574124868609846
425	38	2.9437919074528507
425	271	3.3308596586347683
425	825	3.0928482594024578
425	191	4.309638732550603
425	183	4.05773738786625
425	748	2.9420683452727863
311	367	3.431059029408526
311	469	3.6816004473607817
311	451	3.538059697371587
311	204	3.933178273388783
311	671	3.5133364241855403
311	9	3.60591009375927
311	28	4.069770725721751
311	528	4.262908944386443
311	1035	3.430442842639195
311	785	3.2078190025929185
311	178	4.4458826099356825
311	365	2.980367036708526
311	213	4.145532618302315
311	470	3.8047793044993767
311	329	3.1304450379067674
311	431	3.529748233810225
311	62	3.166119854867138
311	141	3.5889807649150587
311	265	4.124278918634069
311	58	3.6806337683689727
311	1046	3.1680211850938673
311	1479	2.5451750841083878
311	318	4.473642615412845
311	73	3.8359454147359195
311	232	3.4535943896136927
311	849	2.9537331049982027
311	143	3.968212732088993
311	134	3.9396702207315464
311	195	4.071937531176311
311	315	4.051770183220214
311	679	2.921742340609641
311	117	3.8678829463825672
311	748	2.959154337751379
311	188	3.518066498187383
311	348	3.241358906963155
311	1	3.7549515730412324
311	432	3.4657308028454294
311	715	2.9306113273588146
311	205	3.820633742575601
311	403	3.620214599201145
311	211	3.6358926926550685
311	720	3.2119946213439787
311	5	3.1998920912011113
311	723	2.9294039811606107
311	136	4.084865139639579
311	425	3.3642987418527186
311	22	4.295486172852996
311	172	4.3207760465577065
311	15	4.070915681250642
311	233	3.4631053004184227
311	174	4.5459433927993835
311	86	3.7571811342011685
311	234	3.816787245813186
311	83	4.1789646703013865
311	627	3.28831042450511
311	1116	3.541183574259548
311	208	4.045942099027119
311	515	4.189509722442232
311	50	4.2533459818784864
311	1222	2.527686049552383
311	89	4.115831577514253
311	385	3.97585653002722
311	71	4.096345141953944
311	1232	2.0008661701936172
311	592	3.4955356277429774
311	518	3.6099629003910905
311	471	3.7099828583259167
311	526	3.750225468901654
311	568	3.6851286036560786
311	43	3.1058735912311124
311	708	3.356895209383364
311	275	4.030859768598318
311	326	3.309639554390615
311	125	3.7956109680845396
311	420	3.5873562855582173
311	965	3.8888147652668446
311	94	3.2890641834434975
311	378	3.710224654207224
311	566	3.6239932644800987
311	505	4.036143151873095
311	98	4.203365637984471
311	161	3.8172257168358947
311	179	3.6965434155570374
311	187	4.173211318022488
311	322	3.3628692675463365
311	654	3.771696029559318
311	68	3.634759799106738
311	751	3.588432923635232
311	366	3.2102836715822862
311	845	3.4464740803782514
311	226	3.4737130375870473
311	484	4.116632746225695
311	553	3.4956355640235635
311	642	3.3245432801854555
311	527	4.134708234136657
311	480	4.311726980992986
311	180	3.654174615602712
311	778	3.7348191019159658
311	38	3.2173477031033326
311	99	3.549086802006166
311	661	4.016129089422956
311	951	2.724024672399207
311	716	2.6963243040321005
311	576	2.9323938334503308
311	387	3.0506855753501494
311	493	3.918864960808174
311	491	3.614682724655462
311	495	3.747288153175863
311	510	3.7282647907258375
311	44	3.146417297955225
311	588	3.8065777944460635
311	1093	3.518099451083782
311	662	3.4972459020237423
311	604	3.9147072301774144
311	921	4.228546115211632
311	193	3.939817372702791
311	559	3.071133422064146
311	200	3.962139502520127
311	41	3.1814369595720327
311	433	3.2451416211338686
311	132	4.1219652807214775
311	761	3.3913081025806355
311	199	3.965617531845623
311	310	3.7405754244141036
311	203	3.6552620780084166
311	181	4.041186513692644
311	523	4.0462613655040345
311	692	3.8305159362007486
311	482	3.82420532756271
311	239	3.7443108701027024
